26882.35775985662,7941.591019403189,11050.681277353317,16052.293747494929,15177.147226328962,602.795698389411,4013.149427058175,3558.857156999409,11302.919200349133,2688.8658683514223,6201.0659024911,12796.793160742149,39596.86744328402,1984.755062930286,5116.102580008097
14860.560853656381,44257.35433523264,26644.80141222477,9986.091482161544,11074.635742373765,1943.511521693319,2902.0439248699695,2987.86838130001,7865.228978321888,3129.8380846483633,7488.458848009352,9820.813406226225,24055.58891363535,1221.7147196708247,6051.688876718283
4552.668448478915,12799.543184163049,82346.41667442583,5746.711520897225,9597.479417170398,911.5008758082986,1134.1908500567079,2020.0571600422263,3835.0423484067433,6794.43731892854,9139.013708302751,9586.64036731515,20962.93377358932,549.627630263567,1190.4980614855886
7705.750278421212,1574.3253305982798,3256.496748359874,16855.480113812257,7961.583667086437,266.7925725951791,1543.2276360671967,2709.4319169009104,10099.434241299517,1361.5787953040563,2304.0994309051894,7186.659552018624,27192.03806181252,1217.2101515028626,1481.5632519060746
7799.340197709389,2389.423896966502,6927.410733504221,8783.23368276842,16253.555711536668,230.04941696301103,1185.333844489418,1503.4368717037141,5100.464199080598,1777.4194511109963,4010.454075753223,8198.794116291218,27311.722681905143,642.6550022400916,1303.8482959214598
1948.769842935726,2491.7912136390805,2082.024176374078,1599.819623593241,1111.5693972408772,10329.705595318228,1438.5976125076413,1032.801133967936,1749.5515332864597,281.2954826503992,893.4039048664272,1257.7694598287344,3301.4766308292747,375.77073608338833,3323.8725040368736
4370.314156290144,1624.158207862638,2717.0554257873446,5425.982985412702,2692.6186529686674,1033.506256505847,30191.231146493927,13078.272255689837,6837.785479031503,909.3579433346167,1438.2295017056167,3263.974624623079,10377.71008861484,4643.232890657149,6376.591575089842
5488.926001236774,1856.0484661813825,4471.0817191675305,13096.208802036941,5304.733101496473,734.2475105021149,14950.480734530836,39199.045599900186,14514.07537288405,1590.688963712193,2580.9757973887026,8031.222901546396,24643.96671652142,6278.449677692726,3111.452416428365
4558.482683614828,909.6361081087962,1802.0294562336057,7986.816207942553,3497.4414417780936,216.68669403158128,1724.343616425991,2309.5861679594964,5585.115195279941,583.8461045874283,1286.0713854031637,2987.9157233601436,11544.612201848999,1511.5644808812067,1399.1194911189377
1943.3911136155948,1810.3239453751594,8929.889774138108,3380.462610123679,4155.952903971076,223.49112768098712,519.1807238357142,1210.9555967058986,3602.0409389082342,22916.848334329203,11208.340043067,16030.711718307808,19048.889643034898,443.5640706717968,501.76736976765096
3076.2040695128962,1990.3680182714015,9150.607625041157,5535.893134555779,6673.984472896904,318.6353508718312,775.2069015670568,1212.3920632787049,3706.5104103563353,10210.92745917989,23173.70712947147,17015.339707632083,27328.504537467845,448.2334940992296,848.4929256243631
2556.249742644839,1468.7375017004088,5610.128045310266,5553.894838848151,5096.229952459224,194.71283155679703,667.0810035914183,1161.576236654073,3877.9297363115475,7049.54805171676,8100.348819954321,31079.180079536512,34841.05933026783,355.86725277639925,660.6861343942583
5581.229198684916,1532.735060121864,6623.553501313552,12467.738821126986,10155.725800354965,301.0424413885921,1406.7572386488318,2311.0560935568064,7414.97059154883,2702.1941164187156,5354.018087233882,15153.774825608823,45550.18062560307,917.8570193648338,1270.2613604823127
2185.7984467530623,436.63855406362563,657.8119180453941,2201.263195378706,1006.086083682254,125.39075694419444,4125.425571559928,2812.6887578740716,4009.458430114202,199.26235023792833,493.84746666718274,1055.1016849968582,3759.951781933196,5651.098723787814,1567.1785793714225
12734.712915096432,5714.837975546718,5404.7375128353015,9485.987869254313,6959.252493578941,3197.72909418121,10710.283836300485,4150.147273061797,8654.989915103652,1512.9197990251705,2782.6001537572592,5832.255559193902,17747.612000424415,2943.429591462016,29465.24600653816
